baseline_cost,baseline_carbon_tonnes,baseline_reliability,baseline_gas_used,baseline_unserved_mw
1981792.0,12138.48,1.0,24772.4,0.0
2111744.0,12934.43,1.0,26396.8,0.0
4283544.0,26236.71,1.0,53544.3,0.0
2316408.0,14188.0,1.0,28955.1,0.0
2670872.0,16359.09,1.0,33385.9,0.0
2993376.0,18334.43,1.0,37417.2,0.0
3097480.0,18972.06,1.0,38718.5,0.0
2536096.0,15533.59,1.0,31701.2,0.0
3751512.0,22978.01,1.0,46893.9,0.0
3352666.0,20028.24,0.9996,40874.0,16.5
3147608.0,19279.1,1.0,39345.1,0.0
24646128.4,28731.02,0.9387,58634.7,3991.1
3258696.0,19959.51,1.0,40733.7,0.0
1939032.0,11876.57,1.0,24237.9,0.0
2271496.0,13912.91,1.0,28393.7,0.0
7939544.0,30132.21,0.9912,61494.3,604.0
2861592.0,17527.25,1.0,35769.9,0.0
2741360.0,16790.83,1.0,34267.0,0.0
3826080.0,23434.74,1.0,47826.0,0.0
2826752.0,17313.86,1.0,35334.4,0.0
3810432.0,23338.9,1.0,47630.4,0.0
4540544.0,27810.83,1.0,56756.8,0.0
3278904.0,20083.29,1.0,40986.3,0.0
2167752.0,13277.48,1.0,27096.9,0.0
7244941.6,24628.88,0.9885,50263.0,644.8
34641684.4,28939.61,0.9088,59060.4,5983.4
10753594.4,18782.28,0.9639,38331.2,1537.4
2274200.0,13929.48,1.0,28427.5,0.0
32413458.0,28301.84,0.9134,57758.8,5558.6
2713616.0,16620.9,1.0,33920.2,0.0
2152320.0,13182.96,1.0,26904.0,0.0
3857712.0,23628.49,1.0,48221.4,0.0
25468880.0,21681.76,0.9108,44248.5,4385.8
3003280.0,18395.09,1.0,37541.0,0.0
1603072.0,9818.82,1.0,20038.4,0.0
12164323.2,20270.83,0.9615,41369.0,1771.0
3080120.0,18865.74,1.0,38501.5,0.0
4340600.0,26586.17,1.0,54257.5,0.0
33892281.2,30105.79,0.9151,61440.4,5795.4
3381136.0,20709.46,1.0,42264.2,0.0
2358144.0,14443.63,1.0,29476.8,0.0
2287232.0,14009.3,1.0,28590.4,0.0
2717416.0,16644.17,1.0,33967.7,0.0
2450856.0,15011.49,1.0,30635.7,0.0
3698632.0,22654.12,1.0,46232.9,0.0
2599920.0,15924.51,1.0,32499.0,0.0
2256768.0,13822.7,1.0,28209.6,0.0
12820297.6,25399.75,0.9699,51836.2,1734.7
4154844.4,25424.84,1.0,51887.4,0.8
3934480.0,24098.69,1.0,49181.0,0.0
2974840.0,18220.9,1.0,37185.5,0.0
2679800.0,16413.78,1.0,33497.5,0.0
4814897.6,24098.8,0.9968,49181.2,176.1
30439570.0,24364.15,0.9042,49722.8,5292.3
3621024.0,22178.77,1.0,45262.8,0.0
26385286.0,22656.6,0.9117,46238.0,4537.2
18857422.4,23390.29,0.9433,47735.3,3007.7
8147388.4,28545.8,0.9892,58256.7,697.4
14365348.8,18669.91,0.9465,38101.9,2263.4
9734090.0,28569.08,0.9843,58304.2,1013.9
3130504.0,19174.34,1.0,39131.3,0.0
32989524.4,29808.38,0.9168,60833.4,5624.6
2209512.0,13533.26,1.0,27618.9,0.0
2936368.0,17985.25,1.0,36704.6,0.0
3037336.0,18603.68,1.0,37966.7,0.0
3272776.0,20045.75,1.0,40909.7,0.0
8521592.0,24050.38,0.9831,49082.4,919.0
3291792.0,20162.23,1.0,41147.4,0.0
2436984.0,14926.53,1.0,30462.3,0.0
3187056.0,19520.72,1.0,39838.2,0.0
12581115.6,12029.29,0.9222,24549.6,2123.4
2694008.0,16500.8,1.0,33675.1,0.0
2233312.0,13679.04,1.0,27916.4,0.0
2509384.0,15369.98,1.0,31367.3,0.0
4600200.0,28176.22,1.0,57502.5,0.0
4620528.0,28300.73,1.0,57756.6,0.0
2890488.0,17704.24,1.0,36131.1,0.0
3526048.0,21597.04,1.0,44075.6,0.0
30123446.0,24764.58,0.9071,50540.0,5216.0
11771200.8,21642.69,0.9664,44168.8,1647.5
2786320.0,17066.21,1.0,34829.0,0.0
2152224.0,13182.37,1.0,26902.8,0.0
1567736.0,9602.38,1.0,19596.7,0.0
2827856.0,17320.62,1.0,35348.2,0.0
3065280.0,18774.84,1.0,38316.0,0.0
3020696.0,18501.76,1.0,37758.7,0.0
7904422.0,19123.3,0.9779,39027.2,956.4
2794528.0,17116.48,1.0,34931.6,0.0
3433592.0,21030.75,1.0,42919.9,0.0
18188670.4,16470.56,0.917,33613.4,3099.9
2249168.0,13776.15,1.0,28114.6,0.0
2305040.0,14118.37,1.0,28813.0,0.0
4500432.0,27565.15,1.0,56255.4,0.0
2205976.0,13511.6,1.0,27574.7,0.0
3321456.0,20343.92,1.0,41518.2,0.0
27464645.2,26472.83,0.9229,54026.2,4628.5
2369208.0,14511.4,1.0,29615.1,0.0
3885544.0,23798.96,1.0,48569.3,0.0
24995101.6,22933.23,0.9183,46802.5,4250.2
2887064.0,17683.27,1.0,36088.3,0.0
3263576.0,19989.4,1.0,40794.7,0.0
21006956.4,18565.53,0.9146,37888.8,3595.2
11390465.2,18947.17,0.9614,38667.7,1659.4
19800257.2,18566.14,0.9203,37890.1,3353.8
2132104.0,13059.14,1.0,26651.3,0.0
2255384.0,13814.23,1.0,28192.3,0.0
2510616.0,15377.52,1.0,31382.7,0.0
22513746.0,24389.73,0.933,49775.0,3706.3
18470796.4,19103.55,0.9291,38986.8,3070.4
18462270.4,17760.48,0.9227,36245.9,3112.5
3243376.0,19865.68,1.0,40542.2,0.0
4298104.0,26325.89,1.0,53726.3,0.0
2815136.0,17242.71,1.0,35189.2,0.0
2764288.0,16931.26,1.0,34553.6,0.0
2602368.0,15939.5,1.0,32529.6,0.0
26976680.0,24338.79,0.9166,49671.0,4600.6
4642336.0,28434.31,1.0,58029.2,0.0
3607512.0,22096.01,1.0,45093.9,0.0
23600991.6,23509.84,0.9259,47979.3,3952.5
4553072.0,27887.57,1.0,56913.4,0.0
2363352.0,14475.53,1.0,29541.9,0.0
2459720.0,15065.78,1.0,30746.5,0.0
6170300.0,17706.15,0.9837,36135.0,655.9
2817600.0,17257.8,1.0,35220.0,0.0
2494608.0,15279.47,1.0,31182.6,0.0
1793088.0,10982.66,1.0,22413.6,0.0
2875376.0,17611.68,1.0,35942.2,0.0
10214543.6,16383.72,0.9594,33436.2,1507.9
2125800.0,13020.52,1.0,26572.5,0.0
9299351.6,25331.17,0.982,51696.3,1032.7
27165273.6,22569.85,0.9082,46060.9,4696.1
2268720.0,13895.91,1.0,28359.0,0.0
35459929.2,29723.89,0.9092,60661.0,6121.4
6563880.4,18231.25,0.9826,37206.6,717.5
4071976.0,24940.85,1.0,50899.7,0.0
3047352.0,18665.03,1.0,38091.9,0.0
3421360.0,20955.83,1.0,42767.0,0.0
4022264.0,24636.37,1.0,50278.3,0.0
6616986.0,24244.2,0.9903,49478.0,531.7
3281008.0,20096.17,1.0,41012.6,0.0
2924376.0,17911.8,1.0,36554.7,0.0
4444808.0,27224.45,1.0,55560.1,0.0
3076864.0,18845.79,1.0,38460.8,0.0
2952024.0,18081.15,1.0,36900.3,0.0
2475472.0,15162.27,1.0,30943.4,0.0
4215480.0,25819.81,1.0,52693.5,0.0
8329293.6,28869.54,0.989,58917.4,723.2
11292994.8,30138.34,0.9814,61506.8,1274.5
3264920.0,19997.63,1.0,40811.5,0.0
2534264.0,15522.37,1.0,31678.3,0.0
2863648.0,17539.84,1.0,35795.6,0.0
15889300.0,14178.15,0.9156,28935.0,2714.9
30794648.8,24634.44,0.9041,50274.4,5354.5
10731763.6,15726.63,0.9542,32095.2,1632.8
8388897.2,29313.31,0.9892,59823.1,720.6
2908192.0,17812.68,1.0,36352.4,0.0
2406528.0,14739.98,1.0,30081.6,0.0
2756168.0,16881.53,1.0,34452.1,0.0
2528008.0,15484.05,1.0,31600.1,0.0
3002336.0,18389.31,1.0,37529.2,0.0
3572960.0,21884.38,1.0,44662.0,0.0
3582392.0,21942.15,1.0,44779.9,0.0
4667367.2,25155.79,0.998,51338.3,112.1
2431080.0,14890.36,1.0,30388.5,0.0
2730528.0,16724.48,1.0,34131.6,0.0
20426897.6,21618.17,0.9311,44118.7,3379.5
26940335.2,22429.97,0.9085,45775.4,4655.7
2974672.0,18219.87,1.0,37183.4,0.0
2935256.0,17978.44,1.0,36690.7,0.0
5030711.2,21672.77,0.9939,44230.1,298.5
2080088.0,12740.54,1.0,26001.1,0.0
16334555.6,13857.23,0.9104,28280.1,2814.4
2059472.0,12614.27,1.0,25743.4,0.0
2094064.0,12826.14,1.0,26175.8,0.0
2944256.0,18033.57,1.0,36803.2,0.0
3873736.0,23726.63,1.0,48421.7,0.0
2872624.0,17594.82,1.0,35907.8,0.0
6083987.2,21499.9,0.9894,43877.3,514.8
2016224.0,12349.37,1.0,25202.8,0.0
2365960.0,14491.5,1.0,29574.5,0.0
2729800.0,16720.03,1.0,34122.5,0.0
2324040.0,14234.75,1.0,29050.5,0.0
1802192.0,11038.43,1.0,22527.4,0.0
3722456.0,22800.04,1.0,46530.7,0.0
3002328.0,18389.26,1.0,37529.1,0.0
4231280.0,25916.59,1.0,52891.0,0.0
3114352.0,19075.41,1.0,38929.4,0.0
17014968.0,16071.8,0.921,32799.6,2878.2
13892630.4,18810.06,0.9493,38387.9,2164.3
2164376.0,13256.8,1.0,27054.7,0.0
3567160.0,21848.85,1.0,44589.5,0.0
2526976.0,15477.73,1.0,31587.2,0.0
2292808.0,14043.45,1.0,28660.1,0.0
3176672.0,19457.12,1.0,39708.4,0.0
32247943.2,31608.94,0.9244,64508.0,5417.5
4197048.0,25706.92,1.0,52463.1,0.0
2266808.0,13884.2,1.0,28335.1,0.0
3411648.0,20896.34,1.0,42645.6,0.0
3337312.0,20441.04,1.0,41716.4,0.0
4682760.0,28681.9,1.0,58534.5,0.0
2951184.0,18076.0,1.0,36889.8,0.0
2128648.0,13037.97,1.0,26608.1,0.0
14513297.6,20273.12,0.9513,41373.7,2240.7
4377928.0,26814.81,1.0,54724.1,0.0
7883407.6,20192.64,0.98,41209.5,917.3
3711064.0,22730.27,1.0,46388.3,0.0
2708016.0,16586.6,1.0,33850.2,0.0
6920600.0,26261.55,0.9912,53595.0,526.6
3765424.0,23063.22,1.0,47067.8,0.0
17082462.4,24027.53,0.9517,49035.8,2631.9
13605343.2,18191.51,0.9484,37125.5,2127.1
3132888.0,19188.94,1.0,39161.1,0.0
3482576.0,21330.78,1.0,43532.2,0.0
3871168.0,23710.9,1.0,48389.6,0.0
1903488.0,11658.86,1.0,23793.6,0.0
25119554.0,21044.3,0.9091,42947.6,4336.8
2448368.0,14996.25,1.0,30604.6,0.0
1419528.0,8694.61,1.0,17744.1,0.0
2410872.0,14766.59,1.0,30135.9,0.0
4119784.0,25233.68,1.0,51497.3,0.0
2508536.0,15364.78,1.0,31356.7,0.0
2733616.0,16743.4,1.0,34170.2,0.0
3401656.0,20835.14,1.0,42520.7,0.0
3842408.0,23534.75,1.0,48030.1,0.0
2493968.0,15275.55,1.0,31174.6,0.0
3120184.0,19111.13,1.0,39002.3,0.0
3335976.0,20432.85,1.0,41699.7,0.0
3137520.0,19217.31,1.0,39219.0,0.0
1943896.0,11906.36,1.0,24298.7,0.0
4171216.0,25548.7,1.0,52140.2,0.0
20065209.2,22442.98,0.9355,45802.0,3280.2
3324032.0,20359.7,1.0,41550.4,0.0
2750744.0,16848.31,1.0,34384.3,0.0
1975416.0,12099.42,1.0,24692.7,0.0
2265880.0,13878.51,1.0,28323.5,0.0
2247224.0,13764.25,1.0,28090.3,0.0
2886424.0,17679.35,1.0,36080.3,0.0
2888752.0,17693.61,1.0,36109.4,0.0
20326653.6,17846.74,0.9139,36421.9,3482.6
27523782.4,23006.62,0.9089,46952.3,4753.5
3266704.0,20008.56,1.0,40833.8,0.0
19432883.2,23349.01,0.941,47651.0,3124.2
1993304.0,12208.99,1.0,24916.3,0.0
7707259.6,21842.42,0.9833,44576.4,828.2
2015440.0,12344.57,1.0,25193.0,0.0
2748672.0,16835.62,1.0,34358.4,0.0
2766720.0,16946.16,1.0,34584.0,0.0
31416409.6,29730.81,0.9212,60675.1,5312.5
2341840.0,14343.77,1.0,29273.0,0.0
2112584.0,12939.58,1.0,26407.3,0.0
4883855.2,19303.28,0.9921,39394.4,346.5
2666800.0,16334.15,1.0,33335.0,0.0
2108632.0,12915.37,1.0,26357.9,0.0
2273568.0,13925.6,1.0,28419.6,0.0
2852184.0,17469.63,1.0,35652.3,0.0
2339368.0,14328.63,1.0,29242.1,0.0
3083424.0,18885.97,1.0,38542.8,0.0
3069312.0,18799.54,1.0,38366.4,0.0
2230472.0,13661.64,1.0,27880.9,0.0
21649517.2,24610.05,0.9368,50224.6,3526.3
3012680.0,18452.67,1.0,37658.5,0.0
3615248.0,22143.39,1.0,45190.6,0.0
1970056.0,12066.59,1.0,24625.7,0.0
2517288.0,15418.39,1.0,31466.1,0.0
1982248.0,12141.27,1.0,24778.1,0.0
3061560.0,18752.06,1.0,38269.5,0.0
2793384.0,17109.48,1.0,34917.3,0.0
9090835.6,21625.45,0.9773,44133.6,1112.0
4507656.0,27609.39,1.0,56345.7,0.0
2007272.0,12294.54,1.0,25090.9,0.0
2097176.0,12845.2,1.0,26214.7,0.0
2713848.0,16622.32,1.0,33923.1,0.0
2578600.0,15793.92,1.0,32232.5,0.0
3661088.0,22424.16,1.0,45763.6,0.0
1789776.0,10962.38,1.0,22372.2,0.0
4133784.0,25319.43,1.0,51672.3,0.0
4463576.0,27339.4,1.0,55794.7,0.0
24861035.6,19685.05,0.903,40173.6,4329.4
5385008.8,26566.02,0.9965,54216.4,209.5
3557168.0,21787.65,1.0,44464.6,0.0
16434103.2,23408.54,0.9525,47772.5,2522.5
2939472.0,18004.27,1.0,36743.4,0.0
3467648.0,21239.34,1.0,43345.6,0.0
3305776.0,20247.88,1.0,41322.2,0.0
3349512.0,20515.76,1.0,41868.9,0.0
29480220.8,24028.5,0.9062,49037.8,5111.4
4145216.0,25389.45,1.0,51815.2,0.0
3133040.0,19189.87,1.0,39163.0,0.0
5722629.2,24861.86,0.9941,50738.5,332.7
36635893.6,30324.84,0.9078,61887.4,6337.0
1741096.0,10664.21,1.0,21763.7,0.0
10417170.8,22997.66,0.9744,46934.0,1332.5
3899792.0,23886.23,1.0,48747.4,0.0
23513551.6,23556.15,0.9264,48073.8,3933.5
3627792.0,22220.23,1.0,45347.4,0.0
3278304.0,20079.61,1.0,40978.8,0.0
2341064.0,14339.02,1.0,29263.3,0.0
3525056.0,21590.97,1.0,44063.2,0.0
2473216.0,15148.45,1.0,30915.2,0.0
2040408.0,12497.5,1.0,25505.1,0.0
21700550.8,20975.68,0.9232,42807.5,3655.2
5299644.4,20254.12,0.9913,41334.9,398.6
2422888.0,14840.19,1.0,30286.1,0.0
9339814.8,17927.05,0.9684,36585.8,1282.6
3117280.0,19093.34,1.0,38966.0,0.0
3329368.0,20392.38,1.0,41617.1,0.0
1826224.0,11185.62,1.0,22827.8,0.0
21431854.4,23668.56,0.9345,48303.2,3513.5
4556880.0,27910.89,1.0,56961.0,0.0
23311613.6,26911.5,0.938,54921.4,3783.6
3160264.0,19356.62,1.0,39503.3,0.0
3036704.0,18599.81,1.0,37958.8,0.0
3086568.0,18905.23,1.0,38582.1,0.0
2937744.0,17993.68,1.0,36721.8,0.0
1745256.0,10689.69,1.0,21815.7,0.0
3071600.0,18813.55,1.0,38395.0,0.0
2626400.0,16086.7,1.0,32830.0,0.0
3165720.0,19390.03,1.0,39571.5,0.0
31763444.0,31488.28,0.9254,64261.8,5324.5
37333534.8,31492.21,0.9098,64269.8,6438.4
1951040.0,11950.12,1.0,24388.0,0.0
2202976.0,13493.23,1.0,27537.2,0.0
2843088.0,17413.91,1.0,35538.6,0.0
3600114.4,20837.34,0.9992,42525.2,39.6
4446168.0,27232.78,1.0,55577.1,0.0
1883128.0,11534.16,1.0,23539.1,0.0
2145864.0,13143.42,1.0,26823.3,0.0
7583480.4,29774.42,0.9919,60764.1,544.5
4867384.0,29812.73,1.0,60842.3,0.0
2836720.0,17374.91,1.0,35459.0,0.0
31887589.2,26374.49,0.9078,53825.5,5516.3
3215152.0,19692.81,1.0,40189.4,0.0
2176248.0,13329.52,1.0,27203.1,0.0
3702640.0,22678.67,1.0,46283.0,0.0
3774824.0,23120.8,1.0,47185.3,0.0
2094200.0,12826.98,1.0,26177.5,0.0
2426536.0,14862.53,1.0,30331.7,0.0
3394832.0,20793.35,1.0,42435.4,0.0
3180944.0,19483.28,1.0,39761.8,0.0
4281379.6,19564.66,0.9951,39927.9,217.4
2250432.0,13783.9,1.0,28130.4,0.0
2710800.0,16603.65,1.0,33885.0,0.0
2973264.0,18211.24,1.0,37165.8,0.0
2035168.0,12465.4,1.0,25439.6,0.0
2595096.0,15894.96,1.0,32438.7,0.0
2257280.0,13825.84,1.0,28216.0,0.0
2105448.0,12895.87,1.0,26318.1,0.0
4465432.0,27350.77,1.0,55817.9,0.0
5567911.6,22951.98,0.993,46840.8,364.1
2616384.0,16025.35,1.0,32704.8,0.0
4220824.0,25852.55,1.0,52760.3,0.0
1772008.0,10853.55,1.0,22150.1,0.0
2385800.0,14613.02,1.0,29822.5,0.0
28427259.6,26307.55,0.9191,53688.9,4826.4
2067800.0,12665.27,1.0,25847.5,0.0
22692322.0,21416.5,0.9209,43707.2,3839.2
6953857.2,30274.69,0.9941,61785.1,402.2
1933768.0,11844.33,1.0,24172.1,0.0
3579480.0,21924.31,1.0,44743.5,0.0
15929828.4,19569.24,0.9426,39937.2,2547.0
2209072.0,13530.57,1.0,27613.4,0.0
4014608.0,24589.47,1.0,50182.6,0.0
2589544.0,15860.96,1.0,32369.3,0.0
2591064.0,15870.27,1.0,32388.3,0.0
6956862.8,21051.09,0.9853,42961.4,704.0
3178656.0,19469.27,1.0,39733.2,0.0
1920928.0,11765.68,1.0,24011.6,0.0
2728192.0,16710.18,1.0,34102.4,0.0
3502856.0,21454.99,1.0,43785.7,0.0
2799288.0,17145.64,1.0,34991.1,0.0
2132584.0,13062.08,1.0,26657.3,0.0
26067204.8,21204.78,0.906,43275.1,4521.0
1885104.0,11546.26,1.0,23563.8,0.0
2316192.0,14186.68,1.0,28952.4,0.0
2828752.0,17326.11,1.0,35359.4,0.0
32182404.4,32802.77,0.9279,66944.4,5365.4
8942760.0,23022.4,0.9801,46984.5,1036.8
2308944.0,14142.28,1.0,28861.8,0.0
2729736.0,16719.63,1.0,34121.7,0.0
27036783.6,22081.44,0.9064,45064.2,4686.3
3102184.0,19000.88,1.0,38777.3,0.0
1688120.0,10339.74,1.0,21101.5,0.0
3802544.0,23290.58,1.0,47531.8,0.0
8205166.8,20844.7,0.9797,42540.2,960.4
11722638.0,21936.0,0.9673,44767.3,1628.2
35927068.0,32024.98,0.9155,65357.1,6139.7
22527741.6,23096.4,0.9284,47135.5,3751.4
23348911.2,21000.24,0.9163,42857.6,3984.1
3415448.0,20919.62,1.0,42693.1,0.0
2116944.0,12966.28,1.0,26461.8,0.0
2940032.0,18007.7,1.0,36750.4,0.0
23807800.8,24310.74,0.928,49613.8,3967.7
4241528.0,25979.36,1.0,53019.1,0.0
27764711.6,23183.5,0.9088,47313.3,4795.9
2079560.0,12737.31,1.0,25994.5,0.0
37015310.4,33557.1,0.9171,68483.9,6307.3
3039696.0,18618.14,1.0,37996.2,0.0
2935544.0,17980.21,1.0,36694.3,0.0
2677312.0,16398.54,1.0,33466.4,0.0
2150344.0,13170.86,1.0,26879.3,0.0
2909112.0,17818.31,1.0,36363.9,0.0
6917950.4,23301.65,0.9882,47554.4,622.7
17759247.6,19958.91,0.9359,40732.5,2900.1
2918408.0,17875.25,1.0,36480.1,0.0
3366608.0,20620.47,1.0,42082.6,0.0
13154362.4,28856.48,0.9742,58890.8,1688.6
26193648.8,25626.69,0.9242,52299.4,4401.9
2442824.0,14962.3,1.0,30535.3,0.0
2304896.0,14117.49,1.0,28811.2,0.0
3614248.0,22137.27,1.0,45178.1,0.0
3396656.0,20804.52,1.0,42458.2,0.0
21942463.2,18339.25,0.9089,37427.0,3789.7
2550496.0,15621.79,1.0,31881.2,0.0
1768712.0,10833.36,1.0,22108.9,0.0
3228592.0,19775.13,1.0,40357.4,0.0
3090368.0,18928.5,1.0,38629.6,0.0
1889296.0,11571.94,1.0,23616.2,0.0
3745912.0,22943.71,1.0,46823.9,0.0
18397703.2,17807.84,0.9233,36342.5,3098.1
2954320.0,18095.21,1.0,36929.0,0.0
2333416.0,14292.17,1.0,29167.7,0.0
2227184.0,13641.5,1.0,27839.8,0.0
3163552.0,19376.76,1.0,39544.4,0.0
2157000.0,13211.62,1.0,26962.5,0.0
2303744.0,14110.43,1.0,28796.8,0.0
2242448.0,13734.99,1.0,28030.6,0.0
3608304.0,22100.86,1.0,45103.8,0.0
2379976.0,14577.35,1.0,29749.7,0.0
1935488.0,11854.86,1.0,24193.6,0.0
2672016.0,16366.1,1.0,33400.2,0.0
3317224.0,20318.0,1.0,41465.3,0.0
20135557.2,20396.29,0.9273,41625.1,3361.1
5960688.8,27697.18,0.9954,56524.9,287.7
3210352.0,19663.41,1.0,40129.4,0.0
17725543.2,24023.74,0.9493,49028.0,2760.7
3172240.0,19429.97,1.0,39653.0,0.0
9845996.0,30150.29,0.9856,61531.2,984.7
2681304.0,16422.99,1.0,33516.3,0.0
3437696.0,21055.89,1.0,42971.2,0.0
2046888.0,12537.19,1.0,25586.1,0.0
4278248.0,26204.27,1.0,53478.1,0.0
2739656.0,16780.39,1.0,34245.7,0.0
9584174.0,21963.78,0.9759,44824.1,1199.6
3557280.0,21788.34,1.0,44466.0,0.0
1996232.0,12226.92,1.0,24952.9,0.0
4181056.0,25608.97,1.0,52263.2,0.0
3278008.0,20077.8,1.0,40975.1,0.0
19225613.6,21399.0,0.9352,43671.4,3146.4
3525640.0,21594.54,1.0,44070.5,0.0
3614000.0,22135.75,1.0,45175.0,0.0
2223128.0,13616.66,1.0,27789.1,0.0
3937016.0,24114.22,1.0,49212.7,0.0
3634152.0,22259.18,1.0,45426.9,0.0
3444288.0,21096.26,1.0,43053.6,0.0
3529624.0,21618.95,1.0,44120.3,0.0
2026848.0,12414.44,1.0,25335.6,0.0
4158624.0,25471.57,1.0,51982.8,0.0
2725048.0,16690.92,1.0,34063.1,0.0
2199344.0,13470.98,1.0,27491.8,0.0
3072568.0,18819.48,1.0,38407.1,0.0
3710872.0,22729.09,1.0,46385.9,0.0
2968072.0,18179.44,1.0,37100.9,0.0
21252950.8,18142.25,0.9111,37025.0,3658.2
2333432.0,14292.27,1.0,29167.9,0.0
9309528.0,24166.36,0.9804,49319.1,1072.8
3244888.0,19874.94,1.0,40561.1,0.0
5199463.2,24513.25,0.9957,50027.0,239.5
3030384.0,18561.1,1.0,37879.8,0.0
2072600.0,12694.67,1.0,25907.5,0.0
1952376.0,11958.3,1.0,24404.7,0.0
21527481.6,20194.62,0.9204,41213.5,3646.1
4729998.8,21872.67,0.9953,44638.1,231.8
2775696.0,17001.14,1.0,34696.2,0.0
3853808.0,23604.57,1.0,48172.6,0.0
2018584.0,12363.83,1.0,25232.3,0.0
3009248.0,18431.64,1.0,37615.6,0.0
2957248.0,18113.14,1.0,36965.6,0.0
2243184.0,13739.5,1.0,28039.8,0.0
2837544.0,17379.96,1.0,35469.3,0.0
9105046.4,15437.73,0.9624,31505.6,1316.9
4223053.6,22841.07,0.9981,46614.4,98.8
26044855.2,23437.65,0.9164,47831.9,4443.7
2469560.0,15126.06,1.0,30869.5,0.0
4898516.0,22007.22,0.9948,44912.7,261.1
23601766.8,21528.25,0.9177,43935.2,4017.4
2721880.0,16671.51,1.0,34023.5,0.0
4882976.0,29908.23,1.0,61037.2,0.0
29520932.8,23585.74,0.904,48134.2,5134.0
2743176.0,16801.95,1.0,34289.7,0.0
3089704.0,18924.44,1.0,38621.3,0.0
30876906.8,25991.17,0.9096,53043.2,5326.7
2950888.0,18074.19,1.0,36886.1,0.0
1803552.0,11046.76,1.0,22544.4,0.0
3228168.0,19772.53,1.0,40352.1,0.0
4620800.0,28302.4,1.0,57760.0,0.0
16968508.4,19542.78,0.9378,39883.2,2755.6
2960440.0,18132.69,1.0,37005.5,0.0
2246632.0,13760.62,1.0,28082.9,0.0
2025912.0,12408.71,1.0,25323.9,0.0
3086048.0,18902.04,1.0,38575.6,0.0
2860104.0,17518.14,1.0,35751.3,0.0
3470000.0,21253.75,1.0,43375.0,0.0
3437456.0,21054.42,1.0,42968.2,0.0
1835880.0,11244.76,1.0,22948.5,0.0
28217497.6,24341.35,0.9122,49676.2,4848.7
3125008.0,19140.67,1.0,39062.6,0.0
2337264.0,14315.74,1.0,29215.8,0.0
33079865.6,33720.98,0.9279,68818.3,5514.9
31254351.2,26411.31,0.91,53900.6,5388.5
11966553.6,19698.94,0.9608,40201.9,1750.1
4164080.0,25504.99,1.0,52051.0,0.0
4119664.0,25232.94,1.0,51495.8,0.0
4518104.0,27673.39,1.0,56476.3,0.0
2208200.0,13525.23,1.0,27602.5,0.0
1788432.0,10954.15,1.0,22355.4,0.0
2731800.0,16732.28,1.0,34147.5,0.0
6619324.4,29157.91,0.9944,59505.9,371.8
29614589.2,26925.74,0.9174,54950.5,5043.7
2497224.0,15295.5,1.0,31215.3,0.0
2323736.0,14232.88,1.0,29046.7,0.0
21760418.4,22835.95,0.9304,46604.0,3606.4
2011704.0,12321.69,1.0,25146.3,0.0
2877280.0,17623.34,1.0,35966.0,0.0
4046360.0,24783.96,1.0,50579.5,0.0
2875008.0,17609.42,1.0,35937.6,0.0
2915424.0,17856.97,1.0,36442.8,0.0
19752586.4,17177.48,0.913,35056.1,3389.6
2327312.0,14254.79,1.0,29091.4,0.0
2268520.0,13894.68,1.0,28356.5,0.0
2311128.0,14155.66,1.0,28889.1,0.0
3462752.0,21209.36,1.0,43284.4,0.0
3189760.0,19537.28,1.0,39872.0,0.0
31588170.8,26029.54,0.9074,53121.5,5467.7
2628512.0,16099.64,1.0,32856.4,0.0
21699931.2,20243.93,0.9199,41314.1,3679.0
3261600.0,19977.3,1.0,40770.0,0.0
3274360.0,20055.46,1.0,40929.5,0.0
29585329.2,26945.59,0.9176,54991.0,5037.2
8458440.8,26513.54,0.9863,54109.3,825.9
12168480.0,21097.44,0.9635,43056.0,1744.8
6959538.4,18022.44,0.9803,36780.5,803.4
1834608.0,11236.97,1.0,22932.6,0.0
16622236.8,24206.23,0.9538,49400.5,2534.0
3031336.0,18566.93,1.0,37891.7,0.0
7616757.6,27794.38,0.9902,56723.2,615.8
20865157.2,20363.22,0.924,41557.6,3508.1
3943576.0,24154.4,1.0,49294.7,0.0
14494114.4,19624.59,0.9493,40050.2,2258.0
4103411.6,15289.6,0.9907,31203.3,321.4
2113416.0,12944.67,1.0,26417.7,0.0
4324952.0,26490.33,1.0,54061.9,0.0
1917552.0,11745.01,1.0,23969.4,0.0
19864624.8,17339.41,0.9134,35386.6,3406.7
3236872.0,19825.84,1.0,40460.9,0.0
26956605.6,26850.2,0.9259,54796.3,4514.6
4252240.0,26044.97,1.0,53153.0,0.0
3166120.0,19392.49,1.0,39576.5,0.0
3558664.0,21796.82,1.0,44483.3,0.0
20316159.6,25954.75,0.9454,52968.9,3215.7
24197193.6,26973.24,0.9353,55047.4,3958.7
3145376.0,19265.43,1.0,39317.2,0.0
3108037.2,18396.36,0.9995,37543.6,20.9
18006228.4,16349.94,0.9173,33367.2,3067.4
17724962.0,19154.17,0.9328,39090.2,2919.5
7621866.4,30127.44,0.9921,61484.6,540.6
2814328.0,17237.76,1.0,35179.1,0.0
2855120.0,17487.61,1.0,35689.0,0.0
4514160.0,27649.23,1.0,56427.0,0.0
2689216.0,16471.45,1.0,33615.2,0.0
4543576.0,27829.4,1.0,56794.7,0.0
