scenario_id,demand_mw,solar_mw,wind_mw,coal_mw,renewable_mw,unserved_pct,risk_label,baseline_cost_inr,optimal_cost_inr,cost_saving_inr,baseline_unserved,optimal_unserved,lng_price,stress_event,crisis_event,baseline_blackout,optimal_blackout,renewable_pct
165,100982.0,16922.0,4127.0,37835.0,21049.0,37.2,HIGH,2347386637.0,2342483388.0,4903249.0,37573.0,37471.7643960877,16.35,True,False,1,1,20.8
166,87325.0,0.0,3295.0,37139.0,3295.0,44.7,HIGH,2455730944.0,2431845628.0,23885316.0,39037.0,38565.02704485788,13.2,False,False,1,1,3.8
167,142000.0,184.0,994.0,36578.0,1178.0,70.6,HIGH,6117606834.0,6109891702.0,7715131.0,100299.0,100125.86480745337,21.74,True,False,1,1,0.8
168,106727.0,49.0,500.0,36508.0,549.0,61.4,HIGH,4027323222.0,4017633052.0,9690170.0,65513.0,65314.90548014857,15.75,True,False,1,1,0.5
169,65135.0,1329.0,3812.0,37028.0,5142.0,26.6,HIGH,1148224249.0,1118912133.0,29312116.0,17301.0,16743.4441144321,10.5,False,False,1,1,7.9
170,79403.0,160.0,2027.0,38830.0,2187.0,40.4,HIGH,2038704653.0,2009392536.0,29312116.0,32071.0,31513.284173550823,10.5,False,False,1,1,2.8
171,65058.0,1124.0,5141.0,36358.0,6266.0,24.6,HIGH,1070830401.0,1049439785.0,21390616.0,15992.0,15561.895069178317,14.5,False,False,1,1,9.6
172,50264.0,0.0,8028.0,35250.0,8028.0,0.0,LOW,81187510.0,81187510.0,0.0,0.0,0.0,15.2,False,False,0,0,16.0
173,128825.0,1108.0,5312.0,38194.0,6420.0,59.4,HIGH,4705150652.0,4665955060.0,39195592.0,76490.0,75759.14414450948,13.2,False,False,1,1,5.0
174,99416.0,816.0,3572.0,36262.0,4389.0,53.4,HIGH,3291852056.0,3261079644.0,30772412.0,53071.0,52490.91376627069,9.8,False,False,1,1,4.4
175,64156.0,19504.0,3928.0,35823.0,23432.0,0.0,LOW,81522840.0,81522840.0,0.0,0.0,0.0,14.1,False,False,0,0,36.5
176,74669.0,23334.0,2290.0,37986.0,25624.0,6.0,LOW,385024229.0,332715356.0,52308873.0,4507.0,3555.191138785839,12.9,False,False,1,1,34.3
177,77674.0,15634.0,500.0,37585.0,16134.0,22.0,HIGH,1135960779.0,1108087575.0,27873203.0,17054.0,16518.341913347256,11.2,False,False,1,1,20.8
178,111426.0,623.0,500.0,35486.0,1123.0,61.8,HIGH,4240032362.0,4212769269.0,27263094.0,68869.0,68342.80649187525,11.5,False,False,1,1,1.0
179,105719.0,11436.0,2406.0,32678.0,13842.0,52.1,HIGH,3395013582.0,3390303854.0,4709728.0,55122.0,55007.74609966633,26.28,True,False,1,1,13.1
180,58411.0,6846.0,8079.0,37635.0,14925.0,0.0,LOW,86270930.0,86270930.0,0.0,0.0,0.0,14.8,False,False,0,0,25.6
181,58515.0,0.0,7794.0,38704.0,7794.0,7.9,LOW,395228271.0,314037897.0,81190375.0,4639.0,3198.8351828141117,13.8,False,False,1,1,13.3
182,109621.0,0.0,2446.0,36659.0,2446.0,58.6,HIGH,3962425733.0,3931653322.0,30772412.0,64228.0,63647.61922546124,9.8,False,False,1,1,2.2
183,70823.0,145.0,7696.0,36862.0,7841.0,26.7,HIGH,1222628104.0,1220962078.0,1666025.0,18928.0,18894.51897788789,14.8,False,True,1,1,11.1
184,55154.0,156.0,11155.0,37718.0,11311.0,0.0,LOW,86397100.0,86397100.0,0.0,0.0,0.0,14.8,False,False,0,0,20.5
185,77505.0,801.0,8456.0,39015.0,9258.0,29.5,HIGH,1467581710.0,1425397226.0,42184484.0,22834.0,22099.878495793342,19.83,True,False,1,1,11.9
186,109466.0,25890.0,3453.0,36001.0,29343.0,34.6,HIGH,2380750163.0,2349977752.0,30772412.0,37891.0,37310.95572992018,9.8,False,False,1,1,26.8
187,69273.0,0.0,3991.0,37304.0,3991.0,29.9,HIGH,1358073275.0,1335349033.0,22724242.0,20739.0,20286.35183337777,13.8,False,False,1,1,5.8
188,81123.0,22148.0,4052.0,41951.0,26199.0,6.7,LOW,447608286.0,423135944.0,24472342.0,5396.0,4914.568923280768,12.9,False,False,1,1,32.3
189,68355.0,5387.0,936.0,41724.0,6323.0,15.4,MEDIUM,757817372.0,737738957.0,20078414.0,10553.0,10144.71029830953,15.2,False,False,1,1,9.3
190,111851.0,28000.0,2323.0,33047.0,30323.0,37.9,HIGH,2647591305.0,2620328211.0,27263094.0,42417.0,41890.578200657634,11.5,False,False,1,1,27.1
191,109113.0,10874.0,3123.0,36011.0,13997.0,50.6,HIGH,3410364157.0,3400125207.0,10238949.0,55230.0,55019.524610886896,16.12,True,False,1,1,12.8
192,104860.0,28000.0,4300.0,38384.0,32300.0,27.0,HIGH,1814892536.0,1787629442.0,27263094.0,28344.0,27818.528387818107,11.5,False,False,1,1,30.8
193,71221.0,186.0,5914.0,36963.0,6100.0,30.4,HIGH,1392444098.0,1389738300.0,2705798.0,21657.0,21590.403652377907,27.44,True,False,1,1,8.6
194,79396.0,381.0,4695.0,38563.0,5076.0,36.4,HIGH,1849466633.0,1826742392.0,22724242.0,28886.0,28433.135647270716,13.8,False,False,1,1,6.4
195,109266.0,21842.0,500.0,37894.0,22342.0,39.3,HIGH,2685054312.0,2654281900.0,30772412.0,42894.0,42314.08170141534,9.8,False,False,1,1,20.4
196,78598.0,21406.0,1126.0,38334.0,22532.0,15.1,MEDIUM,825832472.0,797959269.0,27873203.0,11866.0,11330.688971238018,11.2,False,False,1,1,28.7
197,111437.0,331.0,5681.0,39302.0,6012.0,52.0,HIGH,3598402688.0,3574517372.0,23885316.0,58000.0,57527.99561285686,13.2,False,False,1,1,5.4
198,80387.0,19716.0,1554.0,37080.0,21270.0,18.2,MEDIUM,990199933.0,967475692.0,22724242.0,14614.0,14161.815647436848,13.8,False,False,1,1,26.5
199,127683.0,1113.0,3860.0,38284.0,4973.0,61.6,HIGH,4829902132.0,4802639038.0,27263094.0,78598.0,78072.38332048389,11.5,False,False,1,1,3.9
200,107532.0,824.0,500.0,36649.0,1324.0,61.4,HIGH,4051257892.0,4048484430.0,2773462.0,66064.0,66004.28876626737,18.73,True,False,1,1,1.2
201,136178.0,474.0,4587.0,35815.0,5061.0,66.3,HIGH,5505410772.0,5502037791.0,3372981.0,90297.0,90224.6770490156,19.01,True,False,1,1,3.7
202,57560.0,19953.0,1006.0,39713.0,20959.0,0.0,LOW,90189440.0,90189440.0,0.0,0.0,0.0,14.1,False,False,0,0,36.4
203,62195.0,0.0,2086.0,38653.0,2086.0,23.0,HIGH,976281082.0,655808739.0,320472342.0,14332.0,8850.465344706012,12.9,False,False,1,1,3.4
204,76439.0,1067.0,2670.0,42616.0,3737.0,31.4,HIGH,1563304211.0,1535431008.0,27873203.0,23999.0,23463.030948616033,11.2,False,False,1,1,4.9
205,85937.0,1420.0,4566.0,35432.0,5986.0,47.3,HIGH,2531799702.0,2524115081.0,7684622.0,40613.0,40445.93801070115,19.79,True,False,1,1,7.0
206,78114.0,19101.0,988.0,38298.0,20090.0,16.7,MEDIUM,900096312.0,875623970.0,24472342.0,13079.0,12597.73769019518,12.9,False,False,1,1,25.7
207,69524.0,12746.0,5522.0,37429.0,18268.0,6.2,LOW,375678371.0,354853055.0,20825316.0,4342.0,3921.4124854273373,14.8,False,False,1,1,26.3
208,73229.0,16193.0,6109.0,39637.0,22302.0,6.6,LOW,404860607.0,375548490.0,29312116.0,4809.0,4251.588575353338,10.5,False,False,1,1,30.5
209,118765.0,9261.0,1759.0,39206.0,11020.0,52.4,HIGH,3852074949.0,3828189634.0,23885316.0,62246.0,61774.64629742307,13.2,False,False,1,1,9.3
210,87609.0,19000.0,500.0,37535.0,19500.0,26.2,HIGH,1493453853.0,1470729611.0,22724242.0,22984.0,22531.3003068373,13.8,False,False,1,1,22.3
211,76494.0,8587.0,1302.0,37272.0,9889.0,31.3,HIGH,1536237171.0,1529182193.0,7054978.0,23969.0,23816.641188672373,19.31,True,False,1,1,12.9
212,71417.0,5343.0,3719.0,36587.0,9062.0,25.3,HIGH,1196368509.0,1173644267.0,22724242.0,18066.0,17613.696574695332,13.8,False,False,1,1,12.7
213,129923.0,0.0,4916.0,35854.0,4916.0,64.0,HIGH,5099229871.0,5068457459.0,30772412.0,83207.0,82626.73601919485,9.8,False,False,1,1,3.8
214,64076.0,1926.0,1880.0,35687.0,3806.0,26.9,HIGH,1143593963.0,1119121620.0,24472342.0,17227.0,16745.83886469723,12.9,False,False,1,1,5.9
215,76508.0,26708.0,5101.0,36604.0,31809.0,3.2,LOW,256375354.0,227063238.0,29312116.0,2453.0,1895.023035740608,10.5,False,False,1,1,41.6
216,81399.0,5940.0,3097.0,35965.0,9037.0,35.9,HIGH,1863847818.0,1841123576.0,22724242.0,29218.0,28765.534723647503,13.8,False,False,1,1,11.1
217,67537.0,21909.0,1812.0,34761.0,23721.0,5.5,LOW,326217623.0,296905507.0,29312116.0,3687.0,3128.923020268824,10.5,False,False,1,1,35.1
218,77272.0,6882.0,2871.0,31273.0,9753.0,39.2,HIGH,1918954270.0,1897563654.0,21390616.0,30318.0,29888.016720667136,14.5,False,False,1,1,12.6
219,90093.0,0.0,4455.0,34097.0,4455.0,50.0,HIGH,2805354454.0,2778091360.0,27263094.0,45003.0,44477.51584730029,11.5,False,False,1,1,4.9
220,59340.0,947.0,4502.0,35816.0,5449.0,19.5,MEDIUM,805117260.0,780644917.0,24472342.0,11588.0,11107.096479063337,12.9,False,False,1,1,9.2
221,77704.0,0.0,4641.0,35588.0,4641.0,35.7,HIGH,1777361200.0,1757282786.0,20078414.0,27771.0,27362.52693173119,15.2,False,False,1,1,6.0
222,99656.0,0.0,6813.0,34955.0,6813.0,50.0,HIGH,3098253910.0,3074368594.0,23885316.0,49824.0,49352.06731195281,13.2,False,False,1,1,6.8
223,85941.0,436.0,5477.0,38241.0,5914.0,39.8,HIGH,2155364482.0,2149979913.0,5384569.0,34179.0,34046.574473327404,27.3,True,False,1,1,6.9
224,52471.0,2760.0,7122.0,37838.0,9882.0,0.0,LOW,87090350.0,87090350.0,0.0,0.0,0.0,15.2,False,False,0,0,18.8
225,71488.0,15406.0,991.0,33690.0,16397.0,21.3,HIGH,1015599524.0,829529320.0,186070204.0,15209.0,12003.080021457201,10.5,False,False,1,1,22.9
226,70038.0,18668.0,2380.0,37570.0,21048.0,6.5,LOW,386899763.0,362427420.0,24472342.0,4551.0,4069.2832009482454,12.9,False,False,1,1,30.1
227,57803.0,0.0,3698.0,35771.0,3698.0,20.4,HIGH,814957738.0,787084535.0,27873203.0,11773.0,11237.609401764525,11.2,False,False,1,1,6.4
228,59570.0,0.0,5447.0,36686.0,5447.0,12.8,MEDIUM,571162577.0,551084162.0,20078414.0,7626.0,7218.077209800576,15.2,False,False,1,1,9.1
229,97465.0,826.0,1799.0,36154.0,2625.0,53.9,HIGH,3260365602.0,3231053486.0,29312116.0,52532.0,51973.748826534356,10.5,False,False,1,1,2.7
230,84072.0,518.0,3907.0,36054.0,4425.0,43.3,HIGH,2294198110.0,2271473868.0,22724242.0,36387.0,35934.547425434546,13.8,False,False,1,1,5.3
231,63481.0,832.0,4179.0,34871.0,5011.0,27.0,HIGH,1134046410.0,1106173207.0,27873203.0,17125.0,16589.505099493108,11.2,False,False,1,1,7.9
232,61503.0,0.0,1888.0,40295.0,1888.0,21.5,HIGH,912138603.0,882826486.0,29312116.0,13243.0,12685.463673226623,10.5,False,False,1,1,3.1
233,61021.0,0.0,3815.0,35644.0,3815.0,24.9,HIGH,1021348960.0,993475757.0,27873203.0,15219.0,14683.951773094945,11.2,False,False,1,1,6.3
234,67844.0,13465.0,500.0,37080.0,13965.0,10.7,MEDIUM,550894009.0,530068693.0,20825316.0,7275.0,6854.1382839215785,14.8,False,False,1,1,20.6
235,65091.0,3038.0,4863.0,38746.0,7901.0,13.6,MEDIUM,650293524.0,630215110.0,20078414.0,8871.0,8463.378499075468,15.2,False,False,1,1,12.1
236,62296.0,11022.0,4818.0,37466.0,15840.0,0.0,LOW,110057030.0,110057030.0,0.0,0.0,0.0,14.1,False,False,0,0,25.4
237,94306.0,0.0,5538.0,39064.0,5538.0,45.2,HIGH,2659457221.0,2655158581.0,4298641.0,42649.0,42548.77629550356,24.04,True,False,1,1,5.9
238,79356.0,23968.0,1105.0,38670.0,25073.0,10.6,MEDIUM,620684522.0,591372406.0,29312116.0,8436.0,7878.298665003988,10.5,False,False,1,1,31.6
239,102383.0,810.0,570.0,38904.0,1380.0,57.3,HIGH,3629385729.0,3620067940.0,9317789.0,58689.0,58479.522101313676,21.72,True,False,1,1,1.3
240,86031.0,9953.0,5580.0,36429.0,15534.0,31.1,HIGH,1693029428.0,1691423155.0,1606273.0,26783.0,26750.760756490643,15.2,False,True,1,1,18.1
241,90742.0,5897.0,4347.0,40244.0,10244.0,41.2,HIGH,2348524630.0,2342843706.0,5680924.0,37414.0,37283.540850023644,23.03,True,False,1,1,11.3
242,58037.0,0.0,5818.0,41375.0,5818.0,2.4,LOW,206797968.0,184647780.0,22150188.0,1383.0,939.5958100654098,14.1,False,False,1,0,10.0
243,86749.0,22285.0,3657.0,37251.0,25942.0,19.7,MEDIUM,1139816807.0,1118426191.0,21390616.0,17109.0,16678.86950180494,14.5,False,False,1,1,29.9
244,54814.0,732.0,7275.0,35860.0,8007.0,7.3,LOW,350589517.0,326117174.0,24472342.0,4008.0,3526.227431063822,12.9,False,False,1,1,14.6
245,79069.0,4778.0,4031.0,39068.0,8810.0,31.7,HIGH,1621116084.0,1592423585.0,28692499.0,25099.0,24550.597548537065,10.8,False,False,1,1,11.1
246,60159.0,8182.0,5021.0,38210.0,13204.0,0.0,LOW,96269131.0,96269131.0,0.0,0.0,0.0,15.2,False,False,0,0,21.9
247,62880.0,2067.0,5562.0,38216.0,7629.0,16.8,MEDIUM,749103420.0,727712804.0,21390616.0,10562.0,10131.388389058902,14.5,False,False,1,1,12.1
248,54995.0,0.0,3399.0,38811.0,3399.0,11.6,MEDIUM,499351161.0,474878818.0,24472342.0,6383.0,5901.859663100952,12.9,False,False,1,1,6.2
249,74103.0,13704.0,2915.0,39848.0,16619.0,10.4,MEDIUM,582108238.0,562029823.0,20078414.0,7691.0,7283.449898031791,15.2,False,False,1,1,22.4
250,74018.0,20294.0,1492.0,37759.0,21786.0,11.3,MEDIUM,614267560.0,586394357.0,27873203.0,8359.0,7823.626433327801,11.2,False,False,1,1,29.4
251,112261.0,5748.0,3202.0,36785.0,8951.0,55.4,HIGH,3836299906.0,3829410823.0,6889083.0,62197.0,62027.210492226106,27.34,True,False,1,1,8.0
252,122053.0,21269.0,4659.0,38991.0,25927.0,41.7,HIGH,3170763580.0,3139991168.0,30772412.0,50949.0,50368.594339559066,9.8,False,False,1,1,21.2
253,95485.0,0.0,4978.0,38927.0,4978.0,48.2,HIGH,2875479352.0,2848216258.0,27263094.0,46003.0,45477.18181936446,11.5,False,False,1,1,5.2
254,94042.0,3247.0,500.0,33382.0,3747.0,54.1,HIGH,3158892590.0,3137501974.0,21390616.0,50906.0,50475.6837195896,14.5,False,False,1,1,4.0
255,74326.0,491.0,2196.0,36996.0,2687.0,36.7,HIGH,1747754652.0,1723282310.0,24472342.0,27248.0,26766.872859568302,12.9,False,False,1,1,3.6
256,105745.0,17013.0,500.0,35755.0,17513.0,43.9,HIGH,2894987415.0,2867724322.0,27263094.0,46441.0,45914.78154511208,11.5,False,False,1,1,16.6
257,65189.0,15506.0,4734.0,36771.0,20240.0,0.2,LOW,119340152.0,114070721.0,5269431.0,105.0,0.0,14.1,False,False,0,0,31.0
258,102883.0,309.0,2107.0,38946.0,2416.0,54.7,HIGH,3478647462.0,3470275723.0,8371740.0,56241.0,56060.27052550192,19.26,True,False,1,1,2.3
259,93092.0,19227.0,2750.0,39398.0,21977.0,27.6,HIGH,1661461750.0,1640071135.0,21390616.0,25728.0,25298.062728664667,14.5,False,False,1,1,23.6
260,92441.0,4464.0,5449.0,35142.0,9913.0,42.3,HIGH,2437354406.0,2433396057.0,3958349.0,39106.0,39015.03030216352,23.0,True,False,1,1,10.7
261,65544.0,0.0,6195.0,39034.0,6195.0,22.1,HIGH,984077854.0,959605512.0,24472342.0,14458.0,13977.010054661925,12.9,False,False,1,1,9.5
262,85303.0,18921.0,3238.0,34498.0,22158.0,26.1,HIGH,1442224268.0,1420833652.0,21390616.0,22251.0,21820.382022205875,14.5,False,False,1,1,26.0
263,63579.0,0.0,5039.0,37364.0,5039.0,24.2,HIGH,1033345942.0,1005472739.0,27873203.0,15361.0,14825.229303139393,11.2,False,False,1,1,7.9
264,110537.0,14181.0,4448.0,35803.0,18629.0,44.2,HIGH,3039587217.0,3015701901.0,23885316.0,48821.0,48349.6884221457,13.2,False,False,1,1,16.9
265,98996.0,74.0,2594.0,32461.0,2668.0,61.1,HIGH,3708573513.0,3705707269.0,2866244.0,60488.0,60423.91572284279,21.26,True,False,1,1,2.7
266,65863.0,18215.0,2685.0,40198.0,20900.0,0.0,LOW,91096600.0,91096600.0,0.0,0.0,0.0,14.1,False,False,0,0,31.7
267,80345.0,1619.0,3916.0,37114.0,5536.0,38.6,HIGH,1972426902.0,1914031127.0,58395774.0,31021.0,29970.821323526456,10.8,False,False,1,1,6.9
268,89057.0,849.0,4571.0,35510.0,5420.0,47.1,HIGH,2622885231.0,2593573115.0,29312116.0,41930.0,41372.34997707633,10.5,False,False,1,1,6.1
269,98671.0,0.0,2593.0,42351.0,2593.0,47.2,HIGH,2919982714.0,2891290215.0,28692499.0,46618.0,46069.54370768979,10.8,False,False,1,1,2.6
270,86421.0,20941.0,1947.0,39237.0,22888.0,21.3,HIGH,1218635817.0,1189323701.0,29312116.0,18392.0,17833.972913343798,10.5,False,False,1,1,26.5
271,83685.0,0.0,2358.0,37433.0,2358.0,44.9,HIGH,2364311357.0,2333538945.0,30772412.0,37564.0,36983.655285477274,9.8,False,False,1,1,2.8
272,90128.0,881.0,6851.0,38502.0,7732.0,42.5,HIGH,2414685541.0,2387422448.0,27263094.0,38339.0,37813.041812893025,11.5,False,False,1,1,8.6
273,59666.0,19846.0,546.0,37659.0,20392.0,0.0,LOW,86514240.0,86514240.0,0.0,0.0,0.0,15.2,False,False,0,0,34.2
274,84754.0,22835.0,2585.0,36930.0,25420.0,23.1,HIGH,1258652029.0,960422173.0,298229856.0,19564.0,14521.463622855388,11.2,False,True,1,1,30.0
275,61463.0,289.0,5534.0,34839.0,5823.0,20.2,HIGH,854495336.0,831771094.0,22724242.0,12427.0,11974.309689185971,13.8,False,False,1,1,9.5
276,91691.0,10104.0,6267.0,37015.0,16372.0,34.5,HIGH,1988379039.0,1985788230.0,2590809.0,31643.0,31586.672504928472,19.64,True,False,1,1,17.9
277,57816.0,0.0,6113.0,38293.0,6113.0,7.5,LOW,376249209.0,355423893.0,20825316.0,4323.0,3902.567951407124,14.8,False,False,1,1,10.6
278,131545.0,11306.0,4377.0,35698.0,15683.0,56.7,HIGH,4569328688.0,4564033090.0,5295598.0,74579.0,74456.85930125907,23.58,True,False,1,1,11.9
279,94680.0,20814.0,1792.0,34800.0,22606.0,32.4,HIGH,1945293411.0,1916600912.0,28692499.0,30654.0,30105.65899634707,10.8,False,False,1,1,23.9
280,68375.0,22838.0,1269.0,40144.0,24107.0,0.0,LOW,103089534.0,103089534.0,0.0,0.0,0.0,11.2,False,False,0,0,35.3
281,67467.0,913.0,10182.0,37788.0,11096.0,14.0,MEDIUM,680681339.0,658531151.0,22150188.0,9415.0,8971.595654230394,14.1,False,False,1,1,16.4
282,97264.0,0.0,3068.0,36060.0,3068.0,52.2,HIGH,3152926771.0,3124234272.0,28692499.0,50728.0,50180.09332388954,10.8,False,False,1,1,3.2
283,105656.0,25204.0,569.0,36914.0,25774.0,35.0,HIGH,2330669694.0,2303406600.0,27263094.0,36993.0,36467.504853505154,11.5,False,False,1,1,24.4
284,84362.0,7762.0,2107.0,36436.0,9868.0,37.5,HIGH,2009377689.0,1980685190.0,28692499.0,31664.0,31115.62229118953,10.8,False,False,1,1,11.7
285,99652.0,0.0,3085.0,40598.0,3085.0,50.2,HIGH,3119560278.0,3088787867.0,30772412.0,50039.0,49458.426811155194,9.8,False,False,1,1,3.1
286,95839.0,18555.0,5929.0,37666.0,24484.0,31.2,HIGH,1879578344.0,1877620557.0,1957787.0,29876.0,29837.9145645809,12.9,False,True,1,1,25.5
287,64182.0,1109.0,5383.0,38044.0,6492.0,20.0,HIGH,884507460.0,855814960.0,28692499.0,12854.0,12305.52530168839,10.8,False,False,1,1,10.1
288,56381.0,0.0,7523.0,35394.0,7523.0,13.3,MEDIUM,555527040.0,526214924.0,29312116.0,7480.0,6922.4199602881645,10.5,False,False,1,1,13.3
289,83250.0,41.0,2479.0,36162.0,2520.0,46.5,HIGH,2434043996.0,2412653381.0,21390616.0,38725.0,38294.28299754342,14.5,False,False,1,1,3.0
290,97571.0,1679.0,6532.0,37139.0,8210.0,45.5,HIGH,2775589780.0,2751704464.0,23885316.0,44368.0,43896.00763920421,13.2,False,False,1,1,8.4
291,63758.0,19585.0,4144.0,34576.0,23729.0,0.0,LOW,79871800.0,79871800.0,0.0,0.0,0.0,15.2,False,False,0,0,37.2
292,58848.0,593.0,4295.0,41245.0,4888.0,11.3,MEDIUM,519034892.0,374858265.0,144176627.0,6657.0,4158.7682730806055,10.5,False,False,1,1,8.3
293,54644.0,0.0,4846.0,37827.0,4846.0,3.6,LOW,232736571.0,212658157.0,20078414.0,1942.0,1533.9667859527958,15.2,False,False,1,1,8.9
294,70307.0,26042.0,4940.0,34450.0,30983.0,0.0,LOW,78319950.0,78319950.0,0.0,0.0,0.0,13.8,False,False,0,0,44.1
295,110541.0,11823.0,4050.0,38534.0,15874.0,47.8,HIGH,3256605924.0,3244988127.0,11617797.0,52799.0,52596.84710806963,14.5,False,True,1,1,14.4
296,81725.0,3665.0,3964.0,35586.0,7628.0,37.2,HIGH,1918314058.0,1912423276.0,5890782.0,30366.0,30232.198959181253,22.7,True,False,1,1,9.3
297,58487.0,3187.0,7655.0,37642.0,10842.0,0.2,LOW,122655391.0,116982938.0,5672453.0,115.0,0.0,15.2,False,False,0,0,18.5
298,97309.0,6716.0,500.0,38724.0,7216.0,49.0,HIGH,2956615994.0,2953652431.0,2963563.0,47721.0,47655.433263225634,21.04,True,False,1,1,7.4
299,80370.0,2408.0,4913.0,41596.0,7322.0,35.6,HIGH,1820613898.0,1815666172.0,4947726.0,28624.0,28514.701421922327,20.6,True,False,1,1,9.1
300,78415.0,0.0,5008.0,38701.0,5008.0,35.3,HIGH,1765371627.0,1760329022.0,5042604.0,27701.0,27579.734920497314,26.14,True,False,1,1,6.4
301,138149.0,114.0,5930.0,39381.0,6044.0,64.7,HIGH,5469614655.0,5463530767.0,6083889.0,89451.0,89312.97393003014,22.52,True,False,1,1,4.4
302,54436.0,0.0,9973.0,37544.0,9973.0,0.0,LOW,97350408.0,97350408.0,0.0,0.0,0.0,14.1,False,False,0,0,18.3
303,94055.0,1753.0,5694.0,40298.0,7447.0,42.1,HIGH,2492886847.0,2463574730.0,29312116.0,39584.0,39025.75007487859,10.5,False,False,1,1,7.9
304,91516.0,1368.0,6903.0,37155.0,8271.0,42.2,HIGH,2430712996.0,2406827680.0,23885316.0,38622.0,38150.669235650734,13.2,False,False,1,1,9.0
305,99285.0,15626.0,1481.0,39895.0,17107.0,37.3,HIGH,2322974388.0,2317052648.0,5921740.0,37026.0,36898.999269537395,18.97,True,False,1,1,17.2
306,62648.0,1580.0,4804.0,38296.0,6383.0,18.4,MEDIUM,806500829.0,782028487.0,24472342.0,11521.0,11039.540642939457,12.9,False,False,1,1,10.2
307,82584.0,163.0,6873.0,35561.0,7036.0,39.9,HIGH,2085242696.0,2061357380.0,23885316.0,32926.0,32454.68873968286,13.2,False,False,1,1,8.5
308,72698.0,6639.0,500.0,37986.0,7139.0,28.0,HIGH,1336052858.0,1313328616.0,22724242.0,20347.0,19894.447053203003,13.8,False,False,1,1,9.8
309,50000.0,7412.0,4345.0,37318.0,11757.0,0.0,LOW,84843800.0,84843800.0,0.0,0.0,0.0,14.1,False,False,0,0,23.5
310,84482.0,5772.0,5780.0,38232.0,11553.0,32.5,HIGH,1748678392.0,1500232345.0,248446047.0,27437.0,23204.16312546124,25.06,True,False,1,1,13.7
311,95383.0,2912.0,3042.0,37961.0,5953.0,46.5,HIGH,2777154983.0,2748462484.0,28692499.0,44399.0,43850.374860306685,10.8,False,False,1,1,6.2
312,142000.0,0.0,1342.0,35854.0,1342.0,71.8,HIGH,6203955145.0,6198039981.0,5915164.0,101896.0,101771.8132978915,17.47,True,False,1,1,0.9
313,55307.0,1194.0,500.0,38799.0,1694.0,11.7,MEDIUM,505194362.0,483044174.0,22150188.0,6460.0,6016.528198806801,14.1,False,False,1,1,3.1
314,74821.0,10123.0,1194.0,37522.0,11317.0,25.4,HIGH,1254186655.0,1224874539.0,29312116.0,19039.0,18480.72172086324,10.5,False,False,1,1,15.1
315,91792.0,0.0,3660.0,38542.0,3660.0,47.6,HIGH,2736364204.0,2709101111.0,27263094.0,43696.0,43170.055193131004,11.5,False,False,1,1,4.0
316,83368.0,9180.0,4160.0,35459.0,13340.0,32.8,HIGH,1742446962.0,1736949740.0,5497222.0,27357.0,27215.997298680948,29.72,True,False,1,1,16.0
317,69432.0,14860.0,1258.0,39121.0,16118.0,7.6,LOW,434229263.0,413403948.0,20825316.0,5261.0,4839.831366412491,14.8,False,False,1,1,23.2
318,142000.0,442.0,4809.0,39775.0,5251.0,65.7,HIGH,5700828126.0,5693115425.0,7712701.0,93301.0,93137.41334335144,18.07,True,False,1,1,3.7
319,63183.0,1756.0,4636.0,41865.0,6392.0,13.9,MEDIUM,647026489.0,619153286.0,27873203.0,8754.0,8218.561248855558,11.2,False,False,1,1,10.1
320,113428.0,818.0,3294.0,38234.0,4112.0,59.5,HIGH,4150172856.0,4142332733.0,7840123.0,67479.0,67308.43965130692,19.88,True,False,1,1,3.6
321,56670.0,0.0,1930.0,41219.0,1930.0,12.3,MEDIUM,538295966.0,508983849.0,29312116.0,6975.0,6416.965057485556,10.5,False,False,1,1,3.4
322,89992.0,4195.0,801.0,36469.0,4996.0,49.0,HIGH,2738788872.0,2735971565.0,2817307.0,44125.0,44055.01161584799,27.6,True,False,1,1,5.6
323,92216.0,0.0,5843.0,35823.0,5843.0,47.8,HIGH,2751348411.0,2722655912.0,28692499.0,44052.0,43503.39433059138,10.8,False,False,1,1,6.3
324,112997.0,156.0,2541.0,35679.0,2697.0,62.1,HIGH,4304114943.0,4299460275.0,4654668.0,70218.0,70114.02670697098,21.63,True,False,1,1,2.4
325,123776.0,0.0,908.0,35031.0,908.0,66.0,HIGH,5006236267.0,4978973173.0,27263094.0,81654.0,81127.58357328593,11.5,False,False,1,1,0.7
326,69032.0,503.0,5440.0,38195.0,5943.0,26.2,HIGH,1200824904.0,1172132405.0,28692499.0,18120.0,17572.095205063433,10.8,False,False,1,1,8.6
327,75565.0,21202.0,3111.0,36008.0,24313.0,11.6,MEDIUM,635397189.0,607523985.0,27873203.0,8773.0,8237.011911307587,11.2,False,False,1,1,32.2
328,140313.0,574.0,3587.0,39664.0,4161.0,66.8,HIGH,5725715594.0,5718779902.0,6935693.0,93674.0,93515.35234364927,22.87,True,False,1,1,3.0
329,54433.0,1215.0,7756.0,40831.0,8971.0,0.0,LOW,93274290.0,93274290.0,0.0,0.0,0.0,15.2,False,False,0,0,16.5
330,84619.0,722.0,3000.0,40099.0,3722.0,40.2,HIGH,2158974599.0,2017171951.0,141802647.0,33988.0,31523.395842396963,14.5,False,False,1,1,4.4
