datetime,demand_mw,solar_mw,wind_mw,renewable_mw,coal_mw,gas_available_mw,gas_used_mw,unserved_mw,net_load_mw,renewable_pct,lng_price_usd,gas_cost_inr_mwh,hourly_cost_inr,carbon_tonnes,month,month_name,hour,season,time_of_day,day_of_week,demand_6h_trend,net_load_3h,ews_score,ews_alert,alert_label,load_shedding_hrs,status,blackout_risk_index,date_label
2024-05-29 13:00:00,135069.55059808612,25354.471294627943,1204.3,26558.771294627943,35577.7,1593.5,1593.5,71339.57930345817,72933.07930345817,19.66,20.5,14551.0,2700978458.0,30891.75,5,May,13,Summer,Afternoon,Wednesday,16547.826895225444,-11043.674828936957,0.5,1,âš  ALERT,1,CRISIS,0.059,29 May
2024-05-29 14:00:00,140000.0,23842.112087269645,1002.8,24844.912087269644,34563.1,1603.1,1603.1,78988.88791273034,80591.98791273034,17.75,20.46,14519.0,3008244221.0,30059.84,5,May,14,Summer,Afternoon,Wednesday,8412.733383761515,6588.162710018558,0.4,0,Normal,1,CRISIS,0.212,29 May
2024-05-29 15:00:00,130626.42067700654,21751.809375752266,1247.3,22999.109375752265,36762.2,1612.8,1612.8,69252.31130125427,70865.11130125428,17.61,20.41,14486.0,2681678575.0,31863.05,5,May,15,Summer,Afternoon,Wednesday,-9373.579322993464,542.8647762141773,0.3,0,Normal,1,CRISIS,0.017,29 May
2024-05-29 16:00:00,140000.0,15964.265593280987,1208.2,17172.465593280987,35902.5,1622.6,1622.6,85302.43440671901,86925.03440671902,12.27,20.36,14454.0,3722625275.0,31158.08,5,May,16,Summer,Afternoon,Wednesday,0.0,13991.955103260843,0.35,0,Normal,1,CRISIS,0.339,29 May
2024-05-29 17:00:00,140000.0,13287.956782038113,3137.4,16425.356782038114,39006.8,1632.4,1632.4,82935.44321796189,84567.84321796188,11.73,20.32,14421.0,3681763410.0,33703.61,5,May,17,Summer,Afternoon,Wednesday,0.0,3975.85530523154,0.35,0,Normal,1,CRISIS,0.291,29 May
2024-05-29 18:00:00,140000.0,7540.387534846144,2758.7,10299.087534846145,39146.2,1642.4,1642.4,88912.31246515387,90554.71246515386,7.36,20.27,14387.0,3961846923.0,33817.96,5,May,18,Summer,Evening,Wednesday,1603.694668005628,19689.601163899584,0.4,0,Normal,1,CRISIS,0.411,29 May
2024-05-29 19:00:00,140000.0,0.0,4668.3,4668.3,38519.4,1652.4,1652.4,95159.90000000002,96812.30000000002,3.33,20.22,14354.0,4824037028.0,33304.01,5,May,19,Summer,Evening,Wednesday,4930.44940191388,9887.265593281001,0.52,1,âš  ALERT,1,CRISIS,0.536,29 May
2024-05-29 20:00:00,140000.0,192.70382009370275,1907.0,2099.7038200937027,36273.3,1662.6,1662.6,99964.39617990628,101626.99617990629,1.5,20.18,14320.0,5794930379.0,31462.18,5,May,20,Summer,Evening,Wednesday,0.0,17059.152961944405,0.52,1,âš  ALERT,1,CRISIS,0.633,29 May
2024-05-29 21:00:00,140000.0,0.0,1848.4,1848.4,39842.8,1672.8,1672.8,96636.0,98308.8,1.32,20.13,14286.0,5040676650.0,34389.19,5,May,21,Summer,Evening,Wednesday,9373.579322993464,7754.087534846141,0.62,1,âš  ALERT,1,CRISIS,0.566,29 May
2024-05-29 22:00:00,139697.8136720182,104.42918310474728,3767.9,3872.3291831047472,36263.7,1683.1,1683.1,97878.68448891347,99561.78448891347,2.77,20.08,14251.0,4268318367.0,31454.29,5,May,22,Summer,Evening,Wednesday,-302.1863279817917,2749.4844889134547,0.52,1,âš  ALERT,1,CRISIS,0.591,29 May
2024-05-29 23:00:00,128955.34423794967,0.0,3928.4,3928.4,37932.2,1693.5,1693.5,85401.24423794968,87094.74423794968,3.05,20.03,14217.0,3866583366.0,32822.5,5,May,23,Summer,Evening,Wednesday,-11044.65576205033,-14532.251941956609,0.4,0,Normal,1,CRISIS,0.342,29 May
2024-05-30 00:00:00,110748.0314417777,0.0,4814.4,4814.4,38927.0,1704.0,1704.0,65302.6314417777,67006.6314417777,4.35,19.98,14182.0,2718478801.0,33638.22,5,May,0,Summer,Night,Thursday,-29251.968558222303,-31302.1685582223,0.4,0,Normal,1,CRISIS,0.0,30 May
2024-05-30 01:00:00,109351.7091959633,535.2582501786995,4316.7,4851.958250178699,34878.8,1714.6,1714.6,67906.3509457846,69620.9509457846,4.44,19.93,14146.0,2849955024.0,30318.66,5,May,1,Summer,Night,Thursday,-30648.290804036704,-29940.833543128872,0.4,0,Normal,1,CRISIS,0.0,30 May
2024-05-30 02:00:00,109257.036269881,861.5980370966112,4271.3,5132.898037096611,36311.4,1725.2,1725.2,66087.53823278438,67812.73823278438,4.7,19.88,14111.0,2743799525.0,31493.41,5,May,2,Summer,Night,Thursday,-30742.963730118994,-19282.006005165298,0.4,0,Normal,1,CRISIS,0.0,30 May
2024-05-30 03:00:00,108867.30045583672,0.0,3333.4,3333.4,35748.1,1736.0,1736.0,68049.80045583672,69785.80045583672,3.06,19.83,14075.0,2918377506.0,31031.48,5,May,3,Summer,Night,Thursday,-31132.699544163275,2779.1690140590217,0.4,0,Normal,1,CRISIS,0.0,30 May
2024-05-30 04:00:00,105562.2797249235,863.8475207256082,4934.1,5797.947520725608,34893.5,1746.8,1746.8,63124.032204197894,64870.8322041979,5.49,19.78,14039.0,2663578969.0,30330.72,5,May,4,Summer,Night,Thursday,-34135.53394709471,-4750.1187415867025,0.4,0,Normal,1,CRISIS,0.0,30 May
2024-05-30 05:00:00,113657.74070262714,0.0,3300.5,3300.5,36750.5,1757.7,1757.7,71849.04070262714,73606.74070262714,2.9,19.73,14002.0,3135438933.0,31853.45,5,May,5,Summer,Night,Thursday,-15297.60353532253,5794.002469842759,0.4,0,Normal,1,CRISIS,0.072,30 May
2024-05-30 06:00:00,115367.6194271527,1519.4446269644243,2884.1,4403.544626964424,35823.5,1768.6,1768.6,73371.97480018827,75140.57480018827,3.82,19.68,13966.0,3199778553.0,31093.31,5,May,6,Summer,Morning,Thursday,4619.587985375008,5354.77434435155,0.4,0,Normal,1,CRISIS,0.103,30 May
2024-05-30 07:00:00,115068.13432543323,6906.2419439875475,1194.8,8101.041943987548,35914.8,1779.7,1779.7,69272.59238144569,71052.29238144569,7.04,19.62,13929.0,3085330187.0,31168.16,5,May,7,Summer,Morning,Thursday,5716.425129469935,6181.460177247791,0.4,0,Normal,1,CRISIS,0.021,30 May
2024-05-30 08:00:00,130157.90351734463,12064.618522487517,3155.3,15219.918522487518,41704.3,1790.8,1790.8,71442.8849948571,73233.6849948571,11.69,19.57,13892.0,2971629460.0,35915.58,5,May,8,Summer,Morning,Thursday,20900.867247463626,-373.05570777003595,0.55,1,âš  ALERT,1,CRISIS,0.065,30 May
2024-05-30 09:00:00,139293.27994978518,16422.084868990805,2334.2,18756.284868990806,35169.1,1802.1,1802.1,83565.79508079437,85367.89508079438,13.47,19.52,13854.0,3713301877.0,30556.75,5,May,9,Summer,Morning,Thursday,30425.979493948456,10227.320280606102,0.55,1,âš  ALERT,1,CRISIS,0.307,30 May
2024-05-30 10:00:00,140000.0,21497.500016801016,3786.8,25284.300016801015,39866.0,1813.3,1813.3,73036.39998319898,74849.69998319898,18.06,19.47,13816.0,3407131933.0,34408.16,5,May,10,Summer,Morning,Thursday,34437.7202750765,3797.4076017532934,0.5,1,âš  ALERT,1,CRISIS,0.097,30 May
2024-05-30 11:00:00,140000.0,23222.398985261105,2173.5,25395.898985261105,35694.5,1824.7,1824.7,77084.9010147389,78909.6010147389,18.14,19.41,13778.0,3446536551.0,30987.53,5,May,11,Summer,Morning,Thursday,26342.25929737286,5675.916019881799,0.5,1,âš  ALERT,1,CRISIS,0.178,30 May
2024-05-30 12:00:00,130216.20968398284,26294.32211276134,1878.9,28173.22211276134,37740.0,1836.1,1836.1,62466.8875712215,64302.9875712215,21.64,19.36,13740.0,2473168979.0,32664.85,5,May,12,Summer,Afternoon,Thursday,14848.590256830139,-21064.907509572877,0.4,0,Normal,1,CRISIS,0.0,30 May
2024-05-30 13:00:00,129058.57956564672,26058.461061360864,1181.9,27240.361061360865,33047.1,1847.7,1847.7,66923.41850428587,68771.11850428587,21.11,19.31,13702.0,2795789655.0,28816.69,5,May,13,Summer,Afternoon,Thursday,13990.445240213492,-6078.581478913111,0.4,0,Normal,1,CRISIS,0.0,30 May
2024-05-30 14:00:00,134767.01885151202,24734.75519143625,2485.6,27220.355191436247,36159.5,1859.3,1859.3,69527.86366007577,71387.16366007578,20.2,19.25,13663.0,2788675316.0,31368.88,5,May,14,Summer,Afternoon,Thursday,4609.115334167393,-7522.437354663125,0.3,0,Normal,1,CRISIS,0.028,30 May
2024-05-30 15:00:00,127620.5617587459,21497.700606932478,2153.0,23650.700606932478,37188.4,1870.9,1870.9,64910.56115181342,66781.46115181342,18.53,19.2,13624.0,2664711460.0,32212.56,5,May,15,Summer,Afternoon,Thursday,-11672.718191039283,2478.473580591919,0.3,0,Normal,1,CRISIS,0.0,30 May
2024-05-30 16:00:00,140000.0,16305.623911804088,4210.7,20516.323911804087,37503.6,1882.7,1882.7,80097.3760881959,81980.0760881959,14.65,19.14,13585.0,3519664342.0,32470.99,5,May,16,Summer,Afternoon,Thursday,0.0,13208.957583910029,0.35,0,Normal,1,CRISIS,0.24,30 May
2024-05-30 17:00:00,123958.50362059296,11803.51611296242,3387.0,15190.51611296242,36709.9,1894.5,1894.5,70163.58750763055,72058.08750763055,12.25,19.08,13546.0,3178571834.0,31820.17,5,May,17,Summer,Afternoon,Thursday,-16041.496379407035,670.9238475547754,0.35,0,Normal,1,CRISIS,0.041,30 May
2024-05-30 18:00:00,134530.55380315977,6026.79731100265,1408.9,7435.69731100265,38423.6,1906.3,1906.3,86764.95649215711,88671.25649215712,5.53,19.03,13506.0,3998142788.0,33225.44,5,May,18,Summer,Evening,Thursday,4314.344119176923,21889.7953403437,0.4,0,Normal,1,CRISIS,0.373,30 May
2024-05-30 19:00:00,140000.0,0.0,1825.7,1825.7,38953.3,1918.3,1918.3,97302.69999999998,99220.99999999999,1.3,18.97,13466.0,5154092349.0,33659.76,5,May,19,Summer,Evening,Thursday,10941.420434353277,17240.923911804086,0.62,1,âš  ALERT,1,CRISIS,0.584,30 May
2024-05-30 20:00:00,140000.0,0.0,1510.6,1510.6,38144.1,1930.3,1930.3,98414.99999999999,100345.29999999999,1.08,18.92,13426.0,5237693250.0,32996.21,5,May,20,Summer,Evening,Thursday,5232.981148487976,28287.212492369435,0.52,1,âš  ALERT,1,CRISIS,0.607,30 May
2024-05-30 21:00:00,140000.0,0.0,3183.5,3183.5,40494.3,1942.4,1942.4,94379.8,96322.2,2.27,18.86,13385.0,4966221006.0,34923.36,5,May,21,Summer,Evening,Thursday,12379.438241254102,7650.94350784288,0.62,1,âš  ALERT,1,CRISIS,0.526,30 May
2024-05-30 22:00:00,130072.03967188664,0.0,3958.6,3958.6,37219.2,1954.5,1954.5,86939.73967188664,88894.23967188664,3.04,18.8,13345.0,4118149751.0,32237.8,5,May,22,Summer,Evening,Thursday,-9927.96032811336,-10326.760328113349,0.4,0,Normal,1,CRISIS,0.378,30 May
2024-05-30 23:00:00,118540.48998252412,499.5552172690494,4621.5,5121.0552172690495,33023.4,1966.7,1966.7,78429.33476525506,80396.03476525506,4.32,18.74,13304.0,3623651313.0,28797.29,5,May,23,Summer,Evening,Thursday,-5418.013638068849,-19949.265234744933,0.4,0,Normal,1,CRISIS,0.208,30 May
2024-05-31 00:00:00,102053.73710173277,1776.3740606581184,4469.5,6245.874060658119,38792.2,1979.0,1979.0,55036.66304107466,57015.66304107466,6.12,18.69,13263.0,2510071890.0,33527.67,5,May,0,Summer,Night,Friday,-32476.816701427,-39306.53695892534,0.4,0,Normal,1,CRISIS,0.0,31 May
2024-05-31 01:00:00,110651.21574344361,13.134347523906971,4822.8,4835.9343475239075,38876.1,1991.4,1991.4,64947.7813959197,66939.1813959197,4.37,18.63,13222.0,3009857653.0,33596.48,5,May,1,Summer,Night,Friday,-29348.78425655639,-21955.058275966934,0.4,0,Normal,1,CRISIS,0.0,31 May
2024-05-31 02:00:00,107583.36071807072,0.0,4106.5,4106.5,36263.3,2003.8,2003.8,65209.76071807071,67213.56071807072,3.82,18.57,13180.0,3103631720.0,31453.95,5,May,2,Summer,Night,Friday,-32416.63928192928,-13182.47404718434,0.4,0,Normal,1,CRISIS,0.0,31 May
2024-05-31 03:00:00,109147.64061120698,0.0,2918.0,2918.0,36875.4,2016.2,2016.2,67338.04061120698,69354.24061120697,2.67,18.51,13139.0,3061112793.0,31955.87,5,May,3,Summer,Night,Friday,-30852.35938879302,12338.577570132315,0.4,0,Normal,1,CRISIS,0.0,31 May
2024-05-31 04:00:00,105414.50261294357,0.0,3572.7,3572.7,38244.5,2028.8,2028.8,61568.50261294357,63597.302612943575,3.39,18.45,13097.0,2773890367.0,33078.57,5,May,4,Summer,Night,Friday,-24657.537058943068,-3341.8787829761277,0.4,0,Normal,1,CRISIS,0.0,31 May
2024-05-31 05:00:00,111847.31510615745,0.0,5216.6,5216.6,39317.2,2041.4,2041.4,65272.11510615744,67313.51510615744,4.66,18.39,13055.0,3042838764.0,33958.18,5,May,5,Summer,Night,Friday,-6693.174876366669,99.9543880867277,0.4,0,Normal,1,CRISIS,0.0,31 May
2024-05-31 06:00:00,117203.49109802769,118.18802396256841,3795.4,3913.5880239625685,39814.1,2054.0,2054.0,71421.80307406513,73475.80307406513,3.34,18.33,13013.0,3198911184.0,34365.63,5,May,6,Summer,Morning,Friday,15149.753996294923,4121.562462858157,0.6,1,âš  ALERT,1,CRISIS,0.07,31 May
2024-05-31 07:00:00,121072.29428061105,7228.676645064677,3226.9,10455.576645064677,38549.9,2066.7,2066.7,70000.11763554638,72066.81763554638,8.64,18.27,12970.0,3214207554.0,33329.01,5,May,7,Summer,Morning,Friday,10421.078537167443,8469.515022602805,0.5,1,âš  ALERT,1,CRISIS,0.041,31 May
2024-05-31 08:00:00,125026.84667325021,11568.849623942697,2542.9,14111.749623942696,37472.1,2079.5,2079.5,71363.49704930751,73442.99704930751,11.29,18.21,12927.0,3272957827.0,32445.16,5,May,8,Summer,Morning,Friday,17443.485955179494,6129.4819431500655,0.55,1,âš  ALERT,1,CRISIS,0.069,31 May
2024-05-31 09:00:00,138847.33457222127,17909.52118295394,2395.6,20305.12118295394,34422.8,2092.3,2092.3,82027.11338926732,84119.41338926733,14.62,18.15,12885.0,3812015289.0,29944.74,5,May,9,Summer,Morning,Friday,29699.693961014287,10643.610315202197,0.55,1,âš  ALERT,1,CRISIS,0.282,31 May
2024-05-31 10:00:00,135971.90983202826,20656.818541733828,800.0,21456.818541733828,34912.3,2105.2,2105.2,77497.59129029444,79602.79129029444,15.78,18.09,12842.0,3732274234.0,30346.11,5,May,10,Summer,Morning,Friday,30557.407219084693,7535.973654748057,0.5,1,âš  ALERT,1,CRISIS,0.192,31 May
2024-05-31 11:00:00,139782.67168169637,25339.098056567454,2282.2,27621.298056567455,37862.8,2118.2,2118.2,72180.37362512892,74298.57362512892,19.76,18.03,12798.0,3359532364.0,32765.53,5,May,11,Summer,Morning,Friday,27935.356575538928,855.5765758214111,0.5,1,âš  ALERT,1,CRISIS,0.086,31 May
2024-05-31 12:00:00,129358.81468765688,24611.112543926785,2704.8,27315.912543926785,37416.8,2131.1,2131.1,62495.0021437301,64626.102143730095,21.12,17.97,12755.0,2784530913.0,32399.86,5,May,12,Summer,Afternoon,Friday,12155.323589629188,-19493.311245537232,0.25,0,Normal,1,CRISIS,0.0,31 May
2024-05-31 13:00:00,127553.62770598358,25446.623340170994,1001.7,26448.323340170995,37721.0,2144.2,2144.2,61240.1043658126,63384.3043658126,20.74,17.91,12711.0,2736766587.0,32649.3,5,May,13,Summer,Afternoon,Friday,6481.333425372533,-16218.48692448184,0.15,0,Normal,1,CRISIS,0.0,31 May
2024-05-31 14:00:00,133756.51795258909,25000.768470162195,1340.8,26341.568470162194,34758.1,2157.3,2157.3,70499.54948242688,72656.84948242689,19.69,17.85,12668.0,3191913947.0,30219.67,5,May,14,Summer,Afternoon,Friday,8729.671279338872,-1641.7241427020344,0.25,0,Normal,1,CRISIS,0.053,31 May
2024-05-31 15:00:00,118666.84629412083,22451.343282635404,837.1,23288.443282635402,36789.0,2170.4,2170.4,56419.00301148542,58589.403011485425,19.63,17.79,12624.0,2612433111.0,31885.02,5,May,15,Summer,Afternoon,Friday,-20180.48827810044,-6036.69913224467,0.15,0,Normal,1,CRISIS,0.0,31 May
2024-05-31 16:00:00,132652.37601773598,16031.323537585818,3871.3,19902.62353758582,36932.7,2183.6,2183.6,73633.45248015015,75817.05248015016,15.0,17.72,12580.0,3499776919.0,32002.89,5,May,16,Summer,Afternoon,Friday,-3319.5338142922847,12432.748114337563,0.15,0,Normal,1,CRISIS,0.116,31 May
2024-05-31 17:00:00,123560.84605929183,11926.798815495871,1368.5,13295.298815495871,38321.6,2196.9,2196.9,69747.04724379597,71943.94724379596,10.76,17.66,12535.0,3354061811.0,33141.81,5,May,17,Summer,Afternoon,Friday,-16221.825622404547,-712.9022386309225,0.2,0,Normal,1,CRISIS,0.039,31 May
2024-05-31 18:00:00,132091.3996673212,4762.678169517129,2172.8,6935.47816951713,34726.9,2210.2,2210.2,88218.82149780409,90429.02149780409,5.25,17.6,12491.0,4423435044.0,30194.13,5,May,18,Summer,Evening,Friday,2732.5849796643306,31839.618486318665,0.25,0,Normal,1,CRISIS,0.409,31 May
2024-05-31 19:00:00,140000.0,0.0,2087.0,2087.0,37805.2,2223.5,2223.5,97884.3,100107.8,1.49,17.54,12446.0,5085265312.0,32718.31,5,May,19,Summer,Evening,Friday,12446.372294016415,24290.747519849843,0.47,1,âš  ALERT,1,CRISIS,0.602,31 May
2024-05-31 20:00:00,140000.0,194.3444808104989,3741.3,3935.644480810499,35124.1,2236.9,2236.9,98703.3555191895,100940.2555191895,2.81,17.47,12402.0,5402119925.0,30519.85,5,May,20,Summer,Evening,Friday,6243.482047410915,28996.30827539353,0.37,0,Normal,1,CRISIS,0.619,31 May
2024-05-31 21:00:00,136909.13365657165,0.0,3474.1,3474.1,36838.4,2250.4,2250.4,94346.23365657165,96596.63365657165,2.54,17.41,12357.0,5081643169.0,31925.53,5,May,21,Summer,Evening,Friday,18242.28736245082,6167.612158767559,0.57,1,âš  ALERT,1,CRISIS,0.532,31 May
2024-05-31 22:00:00,122251.46218401098,245.40944203907432,4819.7,5065.109442039075,36488.0,2263.8,2263.8,78434.5527419719,80698.3527419719,4.14,17.35,12312.0,4091619894.0,31638.19,5,May,22,Summer,Evening,Friday,-10400.913833725004,-19409.4472580281,0.25,0,Normal,1,CRISIS,0.214,31 May
2024-05-31 23:00:00,109577.75197483652,128.32648366998,2011.7,2140.02648366998,36119.2,2277.4,2277.4,69041.12549116655,71318.52549116654,1.95,17.28,12267.0,3575375215.0,31335.84,5,May,23,Summer,Evening,Friday,-13983.094084455312,-29621.730028022954,0.25,0,Normal,1,CRISIS,0.026,31 May
2024-06-01 00:00:00,103108.33927336083,48.34860013690752,4341.0,4389.348600136907,33846.0,2290.9,2290.9,62582.09067322393,64872.99067322393,4.26,17.22,12221.0,3328193918.0,29294.78,6,Jun,0,Summer,Night,Saturday,-28983.060393960375,-31723.642983347716,0.25,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 01:00:00,101596.12896614197,671.5827034278498,4825.7,5497.28270342785,38339.4,2304.5,2304.5,55454.946262714126,57759.446262714126,5.41,17.16,12176.0,2810379720.0,32979.38,6,Jun,1,Summer,Night,Saturday,-38403.87103385803,-22938.906479257777,0.25,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 02:00:00,108753.74730560511,1471.1707750035112,7222.5,8693.670775003511,38453.6,2318.2,2318.2,59288.2765306016,61606.4765306016,7.99,17.09,12130.0,2888148248.0,33073.01,6,Jun,2,Summer,Night,Saturday,-31246.25269439489,-9712.048960564942,0.25,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 03:00:00,95017.70199047442,1637.3615882179424,6076.3,7713.661588217943,35573.1,2331.9,2331.9,49399.040402256476,51730.94040225648,8.12,17.03,12084.0,2417965414.0,30710.96,6,Jun,3,Summer,Night,Saturday,-41891.431666097225,-13142.050270967455,0.25,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 04:00:00,102085.84927315942,1179.5296194680582,9246.1,10425.629619468058,37690.8,2345.6,2345.6,51623.81965369135,53969.41965369135,10.21,16.96,12039.0,2560036440.0,32447.52,6,Jun,4,Summer,Night,Saturday,-20165.61291085156,-3790.026609022774,0.2,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 05:00:00,108277.87713791171,33.770638747544496,5079.9,5113.670638747544,40393.5,2359.4,2359.4,60411.306499164166,62770.70649916417,4.72,16.9,11993.0,3019531092.0,34663.71,6,Jun,5,Summer,Night,Saturday,-1299.874836924806,1164.2299685625694,0.25,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 06:00:00,101657.50335033154,1199.7532661347318,7530.1,8729.853266134733,38668.1,2373.2,2373.2,51886.35008419681,54259.55008419681,8.59,16.83,11947.0,2760755246.0,33248.87,6,Jun,6,Summer,Morning,Saturday,-1450.835923029299,2528.609681940332,0.25,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 07:00:00,115345.84265187962,6067.661391408938,5350.1,11417.761391408938,35822.4,2387.0,2387.0,65718.68126047068,68105.68126047068,9.9,16.77,11900.0,3472353965.0,30915.43,6,Jun,7,Summer,Morning,Saturday,13749.713685737646,14136.261606779328,0.35,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 08:00:00,106779.89291254347,10155.188966160224,4591.1,14746.288966160224,39710.1,2400.9,2400.9,49922.60394638324,52323.50394638324,13.81,16.7,11854.0,2467462938.0,34103.31,6,Jun,8,Summer,Morning,Saturday,-1973.8543930616433,-10447.202552780924,0.2,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 09:00:00,123839.06631206661,13197.03674520762,3837.0,17034.03674520762,35056.6,2414.8,2414.8,69333.629566859,71748.429566859,13.75,16.64,11808.0,3673056578.0,30287.43,6,Jun,9,Summer,Morning,Saturday,28821.36432159219,17488.879482662196,0.4,0,Normal,1,CRISIS,0.035,01 Jun
2024-06-01 10:00:00,128558.88669093145,14477.204032842872,4981.2,19458.40403284287,37337.2,2428.8,2428.8,69334.48265808859,71763.28265808859,15.14,16.57,11761.0,3666877103.0,32157.56,6,Jun,10,Summer,Morning,Saturday,26473.037417772037,3657.6013976179092,0.35,0,Normal,1,CRISIS,0.035,01 Jun
2024-06-01 11:00:00,138856.61914389645,16704.556535947704,3114.1,19818.656535947703,36272.9,2442.7,2442.7,80322.36260794876,82765.06260794876,14.27,16.5,11714.0,4040553472.0,31284.81,6,Jun,11,Summer,Morning,Saturday,30578.742005984735,30441.558661565512,0.4,0,Normal,1,CRISIS,0.255,01 Jun
2024-06-01 12:00:00,125942.82617706702,18166.212150052274,1260.6,19426.812150052272,36399.6,2456.7,2456.7,67659.71402701475,70116.41402701475,15.43,16.44,11668.0,3551775296.0,31388.71,6,Jun,12,Summer,Afternoon,Saturday,24285.322826735486,-1632.0155398442585,0.35,0,Normal,1,CRISIS,0.002,01 Jun
2024-06-01 13:00:00,122503.47309919418,19450.37073651935,4705.1,24155.470736519354,35596.6,2470.8,2470.8,60280.60236267483,62751.40236267483,19.72,16.37,11621.0,2952745975.0,30730.23,6,Jun,13,Summer,Afternoon,Saturday,7157.630447314557,-9011.880295413757,0.15,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 14:00:00,124608.44254976888,16942.47266343777,4908.1,21850.57266343777,35130.0,2484.8,2484.8,65143.06988633111,67627.86988633111,17.54,16.31,11574.0,3657182993.0,30347.64,6,Jun,14,Summer,Afternoon,Saturday,17828.549637225413,-15137.192721617641,0.35,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 15:00:00,109502.00383969185,13836.921444796892,800.0,14636.921444796892,41664.2,2498.9,2498.9,50701.98239489497,53200.88239489497,13.37,16.24,11527.0,2752946186.0,35705.68,6,Jun,15,Summer,Afternoon,Saturday,-14337.06247237476,-16915.531632119775,0.2,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 16:00:00,121918.14802273296,11322.049824040041,4184.2,15506.249824040042,37818.7,2513.0,2513.0,66080.19819869292,68593.19819869292,12.72,16.17,11479.0,3522952990.0,32552.36,6,Jun,16,Summer,Afternoon,Saturday,-6640.7386681984935,5841.7958360180855,0.2,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-01 17:00:00,123352.81406274163,9402.103594661074,3564.3,12966.403594661075,35680.3,2527.2,2527.2,72178.91046808055,74706.11046808054,10.51,16.11,11432.0,3934724818.0,30798.91,6,Jun,17,Summer,Afternoon,Saturday,-15503.805081154816,7078.240581749429,0.2,0,Normal,1,CRISIS,0.094,01 Jun
2024-06-01 18:00:00,125896.23762481319,4986.372305519064,4386.5,9372.872305519064,41795.1,2541.3,2541.3,72186.96531929412,74728.26531929412,7.44,16.04,11385.0,4205567432.0,35813.04,6,Jun,18,Summer,Evening,Saturday,-46.58855225383013,21527.38292439915,0.25,0,Normal,1,CRISIS,0.095,01 Jun
2024-06-01 19:00:00,130896.21172450138,0.0,5178.8,5178.8,36090.1,2555.5,2555.5,87071.81172450137,89627.31172450137,3.96,15.97,11337.0,4886557749.0,31134.95,6,Jun,19,Summer,Evening,Saturday,8392.738625307204,21034.113525808454,0.35,0,Normal,1,CRISIS,0.393,01 Jun
2024-06-01 20:00:00,140000.0,0.0,4638.5,4638.5,41221.7,2569.8,2569.8,91570.0,94139.8,3.31,15.91,11290.0,5179071323.0,35342.83,6,Jun,20,Summer,Evening,Saturday,15391.557450231121,19433.68953191946,0.45,1,âš  ALERT,1,CRISIS,0.483,01 Jun
2024-06-01 21:00:00,132711.28769345614,0.0,6965.2,6965.2,35337.9,2584.0,2584.0,87824.18769345613,90408.18769345613,5.25,15.84,11242.0,4909779194.0,30518.14,6,Jun,21,Summer,Evening,Saturday,23209.283853764282,15679.922374162008,0.45,1,âš  ALERT,1,CRISIS,0.408,01 Jun
2024-06-01 22:00:00,119397.37619380897,455.3290941255191,7098.0,7553.329094125519,39881.0,2598.2,2598.2,69364.84709968345,71963.04709968345,6.33,15.77,11195.0,3829818356.0,34243.43,6,Jun,22,Summer,Evening,Saturday,-2520.7718289239856,-17664.264624817923,0.25,0,Normal,1,CRISIS,0.039,01 Jun
2024-06-01 23:00:00,103796.2611486532,471.0508196575246,5765.9,6236.950819657524,36228.7,2612.5,2612.5,58718.11032899568,61330.61032899568,6.01,15.71,11147.0,3387124085.0,31248.57,6,Jun,23,Summer,Evening,Saturday,-19556.552914088432,-32809.18967100432,0.25,0,Normal,1,CRISIS,0.0,01 Jun
2024-06-02 00:00:00,99867.72571350871,0.0,6930.3,6930.3,37751.2,2626.8,2626.8,52559.42571350871,55186.22571350871,6.94,15.64,11099.0,2946079178.0,32497.0,6,Jun,0,Summer,Night,Sunday,-26028.51191130448,-35221.96197994742,0.25,0,Normal,1,CRISIS,0.0,02 Jun
2024-06-02 01:00:00,91357.82111892883,764.620921756506,7439.2,8203.820921756505,33467.4,2641.1,2641.1,47045.500197172325,49686.60019717232,8.98,15.57,11052.0,2671298599.0,28984.33,6,Jun,1,Summer,Night,Sunday,-39538.39060557255,-22276.446902511125,0.25,0,Normal,1,CRISIS,0.0,02 Jun
2024-06-02 02:00:00,98847.67945331064,0.0,8141.5,8141.5,34549.2,2655.5,2655.5,53501.47945331065,56156.97945331065,8.24,15.5,11004.0,2928184994.0,29871.39,6,Jun,2,Summer,Night,Sunday,-41152.320546689356,-5173.630875685034,0.25,0,Normal,1,CRISIS,0.0,02 Jun
